matrix-mult,non-tiled,0,speed-up,2805,2805,0,128.718422
matrix-mult,non-tiled,0,speed-up,2805,2805,0,120.158602
matrix-mult,non-tiled,0,speed-up,2805,2805,0,127.684207
matrix-mult,non-tiled,0,speed-up,2805,2805,0,121.663884
matrix-mult,non-tiled,0,speed-up,2805,2805,0,121.202691
matrix-mult,non-tiled,0,speed-up,2805,2805,0,127.716608
matrix-mult,non-tiled,0,speed-up,2805,2805,0,121.347654
matrix-mult,non-tiled,0,speed-up,2805,2805,0,127.633768
matrix-mult,non-tiled,0,speed-up,2805,2805,0,121.937463
matrix-mult,non-tiled,0,speed-up,2805,2805,0,120.641899
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,150.821697
matrix-mult,parallel-non-tiled,1,speed-up-t,2805,2805,0,150.821692
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,149.076634
matrix-mult,parallel-non-tiled,1,speed-up-t,2805,2805,0,149.076629
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,148.703942
matrix-mult,parallel-non-tiled,1,speed-up-t,2805,2805,0,148.703938
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,142.345481
matrix-mult,parallel-non-tiled,1,speed-up-t,2805,2805,0,142.345477
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,145.448589
matrix-mult,parallel-non-tiled,1,speed-up-t,2805,2805,0,145.448586
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,145.309258
matrix-mult,parallel-non-tiled,1,speed-up-t,2805,2805,0,145.309254
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,145.809741
matrix-mult,parallel-non-tiled,1,speed-up-t,2805,2805,0,145.809737
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,146.238178
matrix-mult,parallel-non-tiled,1,speed-up-t,2805,2805,0,146.238174
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,146.085746
matrix-mult,parallel-non-tiled,1,speed-up-t,2805,2805,0,146.085741
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,147.137850
matrix-mult,parallel-non-tiled,1,speed-up-t,2805,2805,0,147.137846
matrix-mult,parallel-non-tiled-no-fs,1,speed-up,2805,2805,0,100.566381
matrix-mult,parallel-non-tiled-no-fs,1,speed-up-t,2805,2805,0,100.566377
matrix-mult,parallel-non-tiled-no-fs,1,speed-up,2805,2805,0,96.307411
matrix-mult,parallel-non-tiled-no-fs,1,speed-up-t,2805,2805,0,96.307406
matrix-mult,parallel-non-tiled-no-fs,1,speed-up,2805,2805,0,97.614356
matrix-mult,parallel-non-tiled-no-fs,1,speed-up-t,2805,2805,0,97.614351
matrix-mult,parallel-non-tiled-no-fs,1,speed-up,2805,2805,0,97.864291
matrix-mult,parallel-non-tiled-no-fs,1,speed-up-t,2805,2805,0,97.864286
matrix-mult,parallel-non-tiled-no-fs,1,speed-up,2805,2805,0,98.467244
matrix-mult,parallel-non-tiled-no-fs,1,speed-up-t,2805,2805,0,98.467239
matrix-mult,parallel-non-tiled-no-fs,1,speed-up,2805,2805,0,98.872599
matrix-mult,parallel-non-tiled-no-fs,1,speed-up-t,2805,2805,0,98.872594
matrix-mult,parallel-non-tiled-no-fs,1,speed-up,2805,2805,0,96.695602
matrix-mult,parallel-non-tiled-no-fs,1,speed-up-t,2805,2805,0,96.695599
matrix-mult,parallel-non-tiled-no-fs,1,speed-up,2805,2805,0,97.224356
matrix-mult,parallel-non-tiled-no-fs,1,speed-up-t,2805,2805,0,97.224351
matrix-mult,parallel-non-tiled-no-fs,1,speed-up,2805,2805,0,98.179156
matrix-mult,parallel-non-tiled-no-fs,1,speed-up-t,2805,2805,0,98.179152
matrix-mult,parallel-non-tiled-no-fs,1,speed-up,2805,2805,0,97.935279
matrix-mult,parallel-non-tiled-no-fs,1,speed-up-t,2805,2805,0,97.935275
